   237	      10.439523
   238	      10.439523
   239	      10.439523
   240	      10.439523
   241	      10.439523
   242	      10.439523
   243	      10.439523
   244	      10.439523
   245	      10.439523
   246	      10.439523
   247	      10.439523
   248	      10.439523
   249	      10.439523
   250	      10.439523
   251	      10.439523
   252	      10.439523
   253	      10.439523
   254	      10.439523
   255	      10.439523
   256	      10.439523
   257	      10.439523
   258	      10.439523
   259	      10.439523
   260	      10.439523
   261	      10.439523
   262	      10.439523
   263	      10.439523
   264	      10.439523
   265	      10.439523
   266	      10.439523
   267	      10.439523
   268	      10.439523
   269	      10.439523
   270	      10.439523
   271	      10.439523
   272	      10.439523
   273	      10.439523
   274	      10.439523
   275	      10.439523
   276	      10.439523
   277	      10.439523
   278	      10.439523
   279	      10.439523
   280	      10.439523
   281	      10.439523
   282	      10.439523
   283	      10.439523
   284	      10.439523
   285	      10.439523
   286	      10.439523
   287	      10.439523
   288	      10.439523
   289	      10.439523
   290	      10.439523
   291	      10.439523
   292	      10.439523
   293	      10.439523
   294	      10.439523
   295	      10.439523
   296	      10.439523
   297	      10.439523
   298	      10.439523
   299	      10.439523
   300	      10.439523
   301	      10.439523
   302	      10.439523
   303	      10.439523
   304	      10.439523
   305	      10.439523
   306	      10.439523
   307	      10.439523
   308	      10.439523
   309	      10.439523
   310	      10.439523
   311	      10.439523
   312	      10.439523
   313	      10.439523
   314	      10.439523
   315	      10.439523
   316	      10.439523
   317	      10.439523
   318	      10.439523
   319	      10.439523
   320	      10.439523
   321	      10.439523
   322	      10.439523
   323	      10.439523
   324	      10.439523
   325	      10.439523
   326	      10.439523
   327	      10.439523
   328	      10.439523
   329	      10.439523
   330	      10.439523
   331	      10.439523
   332	      10.439523
   333	      10.439523
   334	      10.439523
   335	      10.439523
   336	      10.439523
   337	      10.439523
   338	      10.439523
   339	      10.439523
   340	      10.439523
   341	      10.439523
   342	      10.439523
   343	      10.439523
   344	      10.439523
   345	      10.439523
   346	      10.439523
   347	      10.439523
   348	      10.439523
   349	      10.439523
   350	      10.439523
   351	      10.439523
   352	      10.439523
   353	      10.439523
   354	      10.439523
   355	      10.439523
   356	      10.439523
   357	      10.439523
   358	      10.439523
   359	      10.439523
   360	      10.439523
   361	      10.439523
   362	      10.439523
   363	      10.439523
   364	      10.439523
   365	      10.439523
   366	      10.439523
   367	      10.439523
   368	      10.439523
   369	      10.439523
   370	      10.439523
   371	      10.439523
   372	      10.439523
   373	      10.439523
   374	      10.439523
   375	      10.439523
   376	      10.439523
   377	      10.439523
   378	      10.439523
   379	      10.439523
   380	      10.439523
   381	      10.439523
   382	      10.439523
   383	      10.439523
   384	      10.439523
   385	      10.439523
   386	      10.439523
   387	      10.439523
   388	      10.439523
   389	      10.439523
   390	      10.439523
   391	      10.439523
   392	      10.439523
   393	      10.439523
   394	      10.439523
   395	      10.439523
   396	      10.439523
   397	      10.439523
   398	      10.439523
   399	      10.439523
   400	      10.439523
   401	      10.439523
   402	      10.439523
   403	      10.439523
   404	      10.439523
   405	      10.439523
   406	      10.439523
   407	      10.439523
   408	      10.439523
   409	      10.439523
   410	      10.439523
   411	      10.439523
   412	      10.439523
   413	      10.439523
   414	      10.439523
   415	      10.439523
   416	      10.439523
   417	      10.439523
   418	      10.439523
   419	      10.439523
   420	      10.439523
   421	      10.439523
   422	      10.439523
   423	      10.439523
   424	      10.439523
   425	      10.439523
   426	      10.439523
   427	      10.439523
   428	      10.439523
   429	      10.439523
   430	      10.439523
   431	      10.439523
   432	      10.439523
   433	      10.439523
   434	      10.439523
   435	      10.439523
   436	      10.439523
   437	      10.439523
   438	      10.439523
   439	      10.439523
   440	      10.439523
   441	      10.439523
   442	      10.439523
   443	      10.439523
   444	      10.439523
   445	      10.439523
   446	      10.439523
   447	      10.439523
   448	      10.439523
   449	      10.439523
   450	      10.439523
   451	      10.439523
   452	      10.439523
   453	      10.439523
   454	      10.439523
   455	      10.439523
   456	      10.439523
   457	      10.439523
   458	      10.439523
   459	      10.439523
   460	      10.439523
   461	      10.439523
   462	      10.439523
   463	      10.439523
   464	      10.439523
   465	      10.439523
   466	      10.439523
   467	      10.439523
   468	      10.439523
   469	      10.439523
   470	      10.439523
   471	      10.439523
   472	      10.439523
   473	      10.439523
   474	      10.439523
   475	      10.439523
   476	      10.439523
   477	      10.439523
   478	      10.439523
   479	      10.439523
   480	      10.439523
   481	      10.439523
   482	      10.439523
   483	      10.439523
   484	      10.439523
   485	      10.439523
   486	      10.439523
   487	      10.439523
   488	      10.439523
   489	      10.439523
   490	      10.439523
   491	      10.439523
   492	      10.439523
   493	      10.439523
   494	      10.439523
   495	      10.439523
   496	      10.439523
   497	      10.439523
   498	      10.439523
   499	      10.439523
   500	      10.439523
   501	      10.439523
   502	      10.439523
   503	      10.439523
   504	      10.439523
   505	      10.439523
   506	      10.439523
   507	      10.439523
   508	      10.439523
   509	      10.439523
   510	      10.439523
   511	      10.439523
   512	      10.439523
